id_vente,date_vente,client,produit,quantite,prix_unitaire,remise,montant_total,point_vente,mois,annee,semaine
V06105,2025-01-07,Nadia Hassan,JASMIN PURE,2,394.49,0.0,788.98,Marrakech Gueliz,1,2025,2
V06106,2024-02-25,Omar Ouardi,OUD ROYAL,2,778.05,0.0,1556.1,Marrakech Gueliz,2,2024,8
V06107,2025-08-30,Nadia Ait Ali,BOIS MYSTIQUE,4,615.37,0.0,2461.48,Agadir Marina,8,2025,35
V06108,2025-06-30,Omar Benali,OUD ROYAL,2,775.68,0.0,1551.36,Marrakech Gueliz,6,2025,27
V06109,2025-02-18,Lina Benali,JASMIN PURE,2,412.86,0.0,825.72,Rabat Hay Riad,2,2025,8
V06110,2025-07-26,Omar Benali,VANILLE INTENSE,3,499.09,0.0,1497.27,Rabat Hay Riad,7,2025,30
V06111,2024-03-12,Fatima Khadiri,ROSE ÉLÉGANCE,4,469.64,0.0,1878.56,Casablanca Maarif,3,2024,11
V06112,2024-08-19,Mohamed Zahra,SANTAL SUAVE,3,592.35,20.0,1777.0500000000002,Casablanca Maarif,8,2024,34
V06113,2024-11-21,Youssef Rachid,AMBER NIGHT,4,714.45,0.0,2857.8,Casablanca Anfa,11,2024,47
V06114,2025-02-27,Lina Ouardi,CITRUS BREEZE,3,322.67,0.0,968.01,Rabat Hay Riad,2,2025,9
V06115,2024-07-16,Fatima Benali,VANILLE INTENSE,3,474.35,0.0,1423.0500000000002,Agadir Marina,7,2024,29
V06116,2025-05-14,Karim Khadiri,ROSE ÉLÉGANCE,5,418.34,15.0,2091.7,Rabat Hay Riad,5,2025,20
V06117,2024-10-09,Mohamed Benali,JASMIN PURE,1,410.53,10.0,410.53,Casablanca Maarif,10,2024,41
V06118,2025-09-19,Imane Mehdi,AMBER NIGHT,2,723.84,0.0,1447.68,Tanger Corniche,9,2025,38
V06119,2024-04-09,Omar Bouziane,BOIS MYSTIQUE,1,630.56,0.0,630.56,Casablanca Anfa,4,2024,15
V06120,2024-01-05,Fatima Rachid,FLORAL INTENSE,5,383.43,10.0,1917.15,Rabat Agdal,1,2024,1
V06121,2025-07-31,Karim Benali,ROSE ÉLÉGANCE,3,443.75,5.0,1331.25,Casablanca Anfa,7,2025,31
V06122,2024-11-16,Fatima Benali,JASMIN PURE,5,436.49,0.0,2182.45,Casablanca Maarif,11,2024,46
V06123,2025-01-28,Amal Ouardi,MUSC BLANC,4,370.35,0.0,1481.4,Marrakech Gueliz,1,2025,5
V06124,2024-10-16,Imane Ouardi,ROSE ÉLÉGANCE,3,472.28,5.0,1416.84,Casablanca Maarif,10,2024,42
V06125,2024-09-26,Imane Benali,VANILLE INTENSE,4,515.49,20.0,2061.96,Casablanca Maarif,9,2024,39
V06126,2024-06-12,Imane Rachid,BOIS MYSTIQUE,3,553.63,5.0,1660.8899999999999,Casablanca Maarif,6,2024,24
V06127,2024-02-18,Mohamed Benali,OUD ROYAL,5,756.81,15.0,3784.0499999999997,Tanger Corniche,2,2024,7
V06128,2024-12-02,Amal Hassan,MUSC BLANC,5,380.6,0.0,1903.0,Agadir Marina,12,2024,49
V06129,2024-10-16,Lina Hassan,BOIS MYSTIQUE,1,585.94,0.0,585.94,Rabat Agdal,10,2024,42
V06130,2025-05-28,Mohamed Benali,AMBER NIGHT,2,658.85,5.0,1317.7,Rabat Agdal,5,2025,22
V06131,2024-01-14,Mohamed Khadiri,JASMIN PURE,3,384.13,15.0,1152.3899999999999,Casablanca Maarif,1,2024,2
V06132,2024-04-29,Karim Zahra,VANILLE INTENSE,3,496.81,0.0,1490.43,Rabat Hay Riad,4,2024,18
V06133,2025-03-24,Omar Mehdi,AMBER NIGHT,3,613.83,15.0,1841.4900000000002,Casablanca Maarif,3,2025,13
V06134,2024-08-01,Nadia El Amrani,JASMIN PURE,3,385.37,0.0,1156.1100000000001,Marrakech Gueliz,8,2024,31
V06135,2024-04-04,Amal El Amrani,VANILLE INTENSE,1,546.78,0.0,546.78,Tanger Corniche,4,2024,14
V06136,2024-09-21,Sara Ait Ali,FLORAL INTENSE,1,386.5,20.0,386.5,Agadir Marina,9,2024,38
V06137,2024-08-05,Karim Khadiri,AMBER NIGHT,4,707.22,0.0,2828.88,Rabat Hay Riad,8,2024,32
V06138,2025-01-26,Omar Ouardi,SANTAL SUAVE,3,544.29,0.0,1632.87,Tanger Corniche,1,2025,4
V06139,2025-09-18,Karim Benali,SANTAL SUAVE,2,569.18,0.0,1138.36,Rabat Hay Riad,9,2025,38
V06140,2024-07-27,Nadia Benali,CITRUS BREEZE,1,311.49,5.0,311.49,Tanger Corniche,7,2024,30
V06141,2024-02-16,Imane El Amrani,VANILLE INTENSE,3,532.94,0.0,1598.8200000000002,Rabat Agdal,2,2024,7
V06142,2025-05-03,Karim Ouardi,BOIS MYSTIQUE,5,550.39,15.0,2751.95,Agadir Marina,5,2025,18
V06143,2024-03-12,Nadia Bouziane,CITRUS BREEZE,4,325.03,5.0,1300.12,Tanger Corniche,3,2024,11
V06144,2024-10-31,Karim Rachid,FLORAL INTENSE,2,366.72,10.0,733.44,Casablanca Anfa,10,2024,44
V06145,2024-11-18,Nadia Ait Ali,FLORAL INTENSE,4,404.15,0.0,1616.6,Marrakech Gueliz,11,2024,47
V06146,2024-02-02,Omar Ouardi,FLORAL INTENSE,1,433.29,0.0,433.29,Casablanca Anfa,2,2024,5
V06147,2024-08-26,Youssef Mehdi,AMBER NIGHT,5,686.88,0.0,3434.4,Tanger Corniche,8,2024,35
V06148,2024-08-21,Karim Benali,VANILLE INTENSE,2,450.78,0.0,901.56,Rabat Hay Riad,8,2024,34
V06149,2024-08-03,Karim Bouziane,JASMIN PURE,5,431.03,5.0,2155.1499999999996,Casablanca Maarif,8,2024,31
V06150,2025-08-06,Fatima Benali,VANILLE INTENSE,3,452.71,0.0,1358.1299999999999,Tanger Corniche,8,2025,32
V06151,2024-01-17,Amal Benali,ROSE ÉLÉGANCE,3,427.06,0.0,1281.18,Tanger Corniche,1,2024,3
V06152,2025-01-23,Fatima Mehdi,BOIS MYSTIQUE,4,544.81,0.0,2179.24,Casablanca Anfa,1,2025,4
V06153,2024-06-05,Fatima Benali,VANILLE INTENSE,4,481.45,0.0,1925.8,Agadir Marina,6,2024,23
V06154,2025-03-04,Fatima Bouziane,CITRUS BREEZE,5,289.85,5.0,1449.25,Tanger Corniche,3,2025,10
V06155,2024-07-17,Omar Benali,JASMIN PURE,5,459.99,0.0,2299.95,Rabat Agdal,7,2024,29
V06156,2024-07-13,Sara Ouardi,AMBER NIGHT,1,624.7,20.0,624.7,Agadir Marina,7,2024,28
V06157,2024-06-22,Amal Hassan,AMBER NIGHT,1,697.8,0.0,697.8,Marrakech Gueliz,6,2024,25
V06158,2024-04-11,Omar Rachid,VANILLE INTENSE,1,450.32,0.0,450.32,Casablanca Anfa,4,2024,15
V06159,2025-02-27,Karim Rachid,AMBER NIGHT,5,739.09,0.0,3695.4500000000003,Agadir Marina,2,2025,9
V06160,2024-03-10,Fatima Mehdi,SANTAL SUAVE,4,496.24,0.0,1984.96,Rabat Hay Riad,3,2024,10
V06161,2025-02-12,Omar Mehdi,OUD ROYAL,2,747.95,0.0,1495.9,Marrakech Gueliz,2,2025,7
V06162,2024-06-16,Mohamed Khadiri,JASMIN PURE,3,409.7,0.0,1229.1,Casablanca Maarif,6,2024,24
V06163,2025-03-08,Omar El Amrani,AMBER NIGHT,5,630.25,10.0,3151.25,Casablanca Maarif,3,2025,10
V06164,2025-09-17,Nadia Hassan,SANTAL SUAVE,4,495.92,0.0,1983.68,Casablanca Maarif,9,2025,38
V06165,2025-07-24,Sara Mehdi,MUSC BLANC,3,384.47,0.0,1153.41,Agadir Marina,7,2025,30
V06166,2025-07-13,Mohamed Ait Ali,BOIS MYSTIQUE,5,658.33,0.0,3291.65,Agadir Marina,7,2025,28
V06167,2024-02-15,Amal Mehdi,MUSC BLANC,2,361.38,15.0,722.76,Agadir Marina,2,2024,7
V06168,2025-01-21,Imane Khadiri,CITRUS BREEZE,1,299.7,5.0,299.7,Casablanca Maarif,1,2025,4
V06169,2025-05-31,Sara Rachid,CITRUS BREEZE,4,307.05,15.0,1228.2,Casablanca Anfa,5,2025,22
V06170,2025-09-12,Nadia Hassan,BOIS MYSTIQUE,2,616.84,0.0,1233.68,Tanger Corniche,9,2025,37
V06171,2025-07-23,Sara Bouziane,AMBER NIGHT,5,635.53,15.0,3177.6499999999996,Casablanca Anfa,7,2025,30
V06172,2024-09-03,Imane El Amrani,VANILLE INTENSE,4,523.5,0.0,2094.0,Agadir Marina,9,2024,36
V06173,2025-05-23,Sara Ait Ali,OUD ROYAL,3,792.98,15.0,2378.94,Tanger Corniche,5,2025,21
V06174,2025-07-07,Youssef Bouziane,AMBER NIGHT,2,709.16,10.0,1418.32,Rabat Hay Riad,7,2025,28
V06175,2024-06-20,Youssef Hassan,FLORAL INTENSE,4,438.57,10.0,1754.28,Tanger Corniche,6,2024,25
V06176,2025-08-31,Nadia Ait Ali,BOIS MYSTIQUE,2,563.57,0.0,1127.14,Tanger Corniche,8,2025,35
V06177,2025-07-11,Lina Hassan,MUSC BLANC,1,368.74,20.0,368.74,Tanger Corniche,7,2025,28
V06178,2025-02-22,Fatima Khadiri,ROSE ÉLÉGANCE,5,432.8,0.0,2164.0,Tanger Corniche,2,2025,8
V06179,2025-06-17,Amal Rachid,BOIS MYSTIQUE,1,631.68,15.0,631.68,Tanger Corniche,6,2025,25
V06180,2025-04-04,Amal Rachid,CITRUS BREEZE,2,295.48,20.0,590.96,Casablanca Anfa,4,2025,14
V06181,2025-05-12,Omar Zahra,CITRUS BREEZE,3,328.39,15.0,985.17,Marrakech Gueliz,5,2025,20
V06182,2024-11-03,Lina Ait Ali,FLORAL INTENSE,5,423.06,0.0,2115.3,Tanger Corniche,11,2024,44
V06183,2024-06-27,Nadia Khadiri,SANTAL SUAVE,5,501.03,0.0,2505.1499999999996,Rabat Agdal,6,2024,26
V06184,2024-05-18,Fatima Hassan,SANTAL SUAVE,3,499.8,0.0,1499.4,Casablanca Maarif,5,2024,20
V06185,2024-11-17,Amal El Amrani,MUSC BLANC,5,354.44,5.0,1772.2,Agadir Marina,11,2024,46
V06186,2025-02-20,Omar Mehdi,MUSC BLANC,2,388.83,5.0,777.66,Rabat Hay Riad,2,2025,8
V06187,2025-07-03,Nadia Mehdi,CITRUS BREEZE,2,297.93,10.0,595.86,Tanger Corniche,7,2025,27
V06188,2025-05-28,Fatima Khadiri,SANTAL SUAVE,4,593.28,0.0,2373.12,Casablanca Maarif,5,2025,22
V06189,2024-08-20,Mohamed Rachid,FLORAL INTENSE,4,381.49,0.0,1525.96,Casablanca Maarif,8,2024,34
V06190,2025-07-26,Amal Bouziane,AMBER NIGHT,1,708.02,20.0,708.02,Rabat Agdal,7,2025,30
V06191,2025-02-24,Lina Hassan,MUSC BLANC,3,342.31,0.0,1026.93,Casablanca Maarif,2,2025,9
V06192,2024-02-23,Youssef Khadiri,CITRUS BREEZE,4,343.15,0.0,1372.6,Casablanca Anfa,2,2024,8
V06193,2024-02-07,Nadia Rachid,OUD ROYAL,3,765.73,0.0,2297.19,Agadir Marina,2,2024,6
V06194,2024-03-26,Sara Benali,SANTAL SUAVE,1,542.27,15.0,542.27,Rabat Hay Riad,3,2024,13
V06195,2025-08-30,Mohamed Ait Ali,FLORAL INTENSE,3,434.84,5.0,1304.52,Casablanca Maarif,8,2025,35
V06196,2024-02-25,Youssef Hassan,JASMIN PURE,3,449.75,0.0,1349.25,Casablanca Anfa,2,2024,8
V06197,2025-05-17,Amal Khadiri,ROSE ÉLÉGANCE,3,421.28,0.0,1263.84,Marrakech Gueliz,5,2025,20
V06198,2025-07-17,Nadia Mehdi,AMBER NIGHT,2,619.68,5.0,1239.36,Rabat Agdal,7,2025,29
V06199,2024-04-21,Fatima Rachid,FLORAL INTENSE,4,405.56,0.0,1622.24,Casablanca Maarif,4,2024,16
V06200,2025-04-03,Sara Mehdi,CITRUS BREEZE,1,343.33,0.0,343.33,Casablanca Maarif,4,2025,14
V06201,2024-08-06,Amal Benali,VANILLE INTENSE,3,453.35,0.0,1360.0500000000002,Tanger Corniche,8,2024,32
V06202,2024-10-03,Lina Khadiri,AMBER NIGHT,4,735.51,10.0,2942.04,Rabat Agdal,10,2024,40
V06203,2024-11-13,Nadia Ait Ali,CITRUS BREEZE,3,296.97,0.0,890.9100000000001,Casablanca Anfa,11,2024,46
V06204,2024-12-30,Sara Zahra,MUSC BLANC,3,379.93,0.0,1139.79,Casablanca Anfa,12,2024,1
V06205,2024-09-26,Youssef El Amrani,CITRUS BREEZE,1,298.05,15.0,298.05,Casablanca Anfa,9,2024,39
V06206,2025-08-09,Mohamed Bouziane,JASMIN PURE,5,438.58,15.0,2192.9,Marrakech Gueliz,8,2025,32
V06207,2025-09-05,Omar Hassan,FLORAL INTENSE,5,434.56,0.0,2172.8,Casablanca Maarif,9,2025,36
V06208,2024-09-23,Youssef Zahra,FLORAL INTENSE,2,436.98,0.0,873.96,Casablanca Anfa,9,2024,39
V06209,2024-06-17,Karim Benali,OUD ROYAL,4,813.54,10.0,3254.16,Casablanca Anfa,6,2024,25
V06210,2024-08-24,Sara Bouziane,VANILLE INTENSE,5,545.96,0.0,2729.8,Casablanca Anfa,8,2024,34
V06211,2024-10-12,Amal Ait Ali,MUSC BLANC,2,400.95,0.0,801.9,Agadir Marina,10,2024,41
V06212,2024-11-12,Mohamed Hassan,JASMIN PURE,4,457.69,0.0,1830.76,Casablanca Anfa,11,2024,46
V06213,2024-10-16,Sara Ait Ali,AMBER NIGHT,4,629.61,0.0,2518.44,Casablanca Anfa,10,2024,42
V06214,2024-10-07,Nadia Hassan,VANILLE INTENSE,5,471.11,10.0,2355.55,Casablanca Maarif,10,2024,41
V06215,2025-07-30,Sara Rachid,AMBER NIGHT,1,614.96,20.0,614.96,Agadir Marina,7,2025,31
V06216,2025-03-28,Omar Ait Ali,BOIS MYSTIQUE,2,613.63,0.0,1227.26,Agadir Marina,3,2025,13
V06217,2025-08-06,Karim El Amrani,CITRUS BREEZE,3,296.39,0.0,889.17,Agadir Marina,8,2025,32
V06218,2024-05-09,Fatima Zahra,JASMIN PURE,3,458.67,0.0,1376.01,Rabat Hay Riad,5,2024,19
V06219,2024-02-21,Lina Ait Ali,JASMIN PURE,5,384.0,15.0,1920.0,Casablanca Anfa,2,2024,8
V06220,2025-01-07,Imane Ouardi,SANTAL SUAVE,5,504.75,0.0,2523.75,Casablanca Anfa,1,2025,2
V06221,2024-09-24,Karim Ait Ali,FLORAL INTENSE,4,388.02,0.0,1552.08,Casablanca Anfa,9,2024,39
V06222,2024-05-30,Karim Ait Ali,MUSC BLANC,3,362.92,0.0,1088.76,Casablanca Anfa,5,2024,22
V06223,2024-01-28,Omar Benali,CITRUS BREEZE,2,292.55,5.0,585.1,Agadir Marina,1,2024,4
V06224,2024-12-02,Nadia Ait Ali,MUSC BLANC,3,412.9,0.0,1238.6999999999998,Casablanca Anfa,12,2024,49
V06225,2024-10-02,Mohamed Ouardi,ROSE ÉLÉGANCE,4,423.83,0.0,1695.32,Rabat Agdal,10,2024,40
V06226,2025-06-19,Lina El Amrani,OUD ROYAL,1,702.37,10.0,702.37,Casablanca Anfa,6,2025,25
V06227,2024-06-04,Youssef Mehdi,OUD ROYAL,3,713.4,0.0,2140.2,Agadir Marina,6,2024,23
V06228,2025-06-01,Nadia Bouziane,AMBER NIGHT,4,619.05,0.0,2476.2,Marrakech Gueliz,6,2025,22
V06229,2024-01-29,Imane Benali,SANTAL SUAVE,3,599.17,0.0,1797.5099999999998,Casablanca Anfa,1,2024,5
V06230,2025-02-15,Lina Rachid,MUSC BLANC,2,375.73,0.0,751.46,Marrakech Gueliz,2,2025,7
V06231,2024-07-26,Lina Rachid,FLORAL INTENSE,4,372.23,0.0,1488.92,Agadir Marina,7,2024,30
V06232,2025-06-21,Sara Ait Ali,AMBER NIGHT,1,677.45,20.0,677.45,Rabat Hay Riad,6,2025,25
V06233,2024-09-04,Imane Ouardi,JASMIN PURE,4,419.55,15.0,1678.2,Rabat Agdal,9,2024,36
V06234,2024-07-14,Nadia Ouardi,SANTAL SUAVE,4,586.94,5.0,2347.76,Tanger Corniche,7,2024,28
V06235,2025-08-02,Youssef Mehdi,BOIS MYSTIQUE,3,573.25,0.0,1719.75,Rabat Hay Riad,8,2025,31
V06236,2025-08-23,Omar Bouziane,JASMIN PURE,3,416.0,20.0,1248.0,Rabat Agdal,8,2025,34
V06237,2025-06-23,Lina Rachid,VANILLE INTENSE,5,451.79,0.0,2258.9500000000003,Rabat Hay Riad,6,2025,26
V06238,2024-12-26,Youssef Zahra,SANTAL SUAVE,5,529.5,0.0,2647.5,Marrakech Gueliz,12,2024,52
V06239,2025-04-02,Omar Hassan,OUD ROYAL,3,771.42,5.0,2314.2599999999998,Rabat Agdal,4,2025,14
V06240,2024-07-28,Youssef Hassan,SANTAL SUAVE,2,502.84,5.0,1005.68,Casablanca Anfa,7,2024,30
V06241,2024-11-01,Imane Zahra,CITRUS BREEZE,1,327.44,0.0,327.44,Casablanca Anfa,11,2024,44
V06242,2024-04-07,Imane Rachid,FLORAL INTENSE,1,371.4,0.0,371.4,Rabat Hay Riad,4,2024,14
V06243,2024-01-21,Sara Khadiri,AMBER NIGHT,5,669.68,20.0,3348.3999999999996,Rabat Hay Riad,1,2024,3
V06244,2025-07-30,Mohamed Mehdi,AMBER NIGHT,1,716.51,15.0,716.51,Casablanca Maarif,7,2025,31
V06245,2024-05-08,Mohamed Bouziane,JASMIN PURE,1,451.47,0.0,451.47,Rabat Agdal,5,2024,19
V06246,2024-04-07,Nadia Benali,FLORAL INTENSE,2,430.97,0.0,861.94,Agadir Marina,4,2024,14
V06247,2024-08-01,Lina Mehdi,AMBER NIGHT,5,735.33,0.0,3676.65,Casablanca Anfa,8,2024,31
V06248,2025-05-24,Amal Rachid,VANILLE INTENSE,2,489.52,0.0,979.04,Casablanca Anfa,5,2025,21
V06249,2025-09-17,Imane Zahra,MUSC BLANC,1,347.83,15.0,347.83,Rabat Agdal,9,2025,38
V06250,2024-09-23,Karim Mehdi,AMBER NIGHT,2,728.86,0.0,1457.72,Tanger Corniche,9,2024,39
V06251,2024-11-28,Imane Ouardi,MUSC BLANC,1,365.6,10.0,365.6,Marrakech Gueliz,11,2024,48
V06252,2025-09-15,Amal El Amrani,SANTAL SUAVE,5,536.32,10.0,2681.6000000000004,Marrakech Gueliz,9,2025,38
V06253,2025-08-11,Fatima Khadiri,BOIS MYSTIQUE,2,606.34,0.0,1212.68,Agadir Marina,8,2025,33
V06254,2024-05-24,Imane Hassan,OUD ROYAL,3,742.57,5.0,2227.71,Casablanca Anfa,5,2024,21
V06255,2025-02-27,Omar Zahra,ROSE ÉLÉGANCE,4,410.29,0.0,1641.16,Agadir Marina,2,2025,9
V06256,2024-06-08,Mohamed El Amrani,OUD ROYAL,1,815.65,0.0,815.65,Casablanca Anfa,6,2024,23
V06257,2025-06-28,Fatima Hassan,VANILLE INTENSE,1,497.69,20.0,497.69,Casablanca Maarif,6,2025,26
V06258,2024-10-07,Amal Zahra,CITRUS BREEZE,4,348.88,0.0,1395.52,Agadir Marina,10,2024,41
V06259,2025-02-21,Fatima Hassan,CITRUS BREEZE,1,349.99,15.0,349.99,Casablanca Maarif,2,2025,8
V06260,2024-10-03,Karim Ait Ali,ROSE ÉLÉGANCE,1,405.09,0.0,405.09,Tanger Corniche,10,2024,40
V06261,2025-01-15,Mohamed Hassan,CITRUS BREEZE,3,317.53,0.0,952.5899999999999,Rabat Hay Riad,1,2025,3
V06262,2025-02-08,Mohamed Hassan,MUSC BLANC,2,386.68,0.0,773.36,Tanger Corniche,2,2025,6
V06263,2024-11-04,Youssef Benali,FLORAL INTENSE,1,394.66,15.0,394.66,Agadir Marina,11,2024,45
V06264,2024-01-22,Lina Bouziane,MUSC BLANC,1,388.51,10.0,388.51,Rabat Hay Riad,1,2024,4
V06265,2025-03-12,Lina El Amrani,BOIS MYSTIQUE,4,616.38,0.0,2465.52,Rabat Hay Riad,3,2025,11
V06266,2024-04-10,Fatima Zahra,MUSC BLANC,4,358.7,0.0,1434.8,Marrakech Gueliz,4,2024,15
V06267,2024-07-27,Amal Khadiri,JASMIN PURE,5,378.01,0.0,1890.05,Casablanca Anfa,7,2024,30
V06268,2025-06-24,Youssef Rachid,VANILLE INTENSE,5,470.24,20.0,2351.2,Rabat Hay Riad,6,2025,26
V06269,2025-01-21,Youssef Zahra,ROSE ÉLÉGANCE,4,415.04,0.0,1660.16,Tanger Corniche,1,2025,4
V06270,2025-02-11,Youssef Rachid,SANTAL SUAVE,1,519.23,0.0,519.23,Casablanca Maarif,2,2025,7
V06271,2024-12-05,Nadia Benali,BOIS MYSTIQUE,1,554.35,20.0,554.35,Casablanca Anfa,12,2024,49
V06272,2025-04-25,Imane Ouardi,CITRUS BREEZE,2,294.65,20.0,589.3,Marrakech Gueliz,4,2025,17
V06273,2025-02-26,Imane Benali,SANTAL SUAVE,5,537.6,0.0,2688.0,Agadir Marina,2,2025,9
V06274,2025-04-17,Amal Ouardi,CITRUS BREEZE,1,343.23,0.0,343.23,Agadir Marina,4,2025,16
V06275,2025-06-07,Karim Benali,JASMIN PURE,4,423.45,10.0,1693.8,Casablanca Anfa,6,2025,23
V06276,2025-04-25,Imane Ouardi,JASMIN PURE,5,454.13,0.0,2270.65,Marrakech Gueliz,4,2025,17
V06277,2024-08-09,Imane Zahra,SANTAL SUAVE,4,603.48,0.0,2413.92,Agadir Marina,8,2024,32
V06278,2025-03-17,Lina Hassan,BOIS MYSTIQUE,5,562.49,5.0,2812.45,Casablanca Maarif,3,2025,12
V06279,2024-02-06,Nadia Hassan,OUD ROYAL,3,713.6,15.0,2140.8,Agadir Marina,2,2024,6
V06280,2024-12-29,Sara El Amrani,MUSC BLANC,2,371.23,0.0,742.46,Casablanca Anfa,12,2024,52
V06281,2024-03-30,Youssef Zahra,CITRUS BREEZE,4,336.94,0.0,1347.76,Casablanca Maarif,3,2024,13
V06282,2024-10-10,Sara Mehdi,VANILLE INTENSE,5,468.25,10.0,2341.25,Rabat Hay Riad,10,2024,41
V06283,2025-02-19,Amal Ouardi,OUD ROYAL,2,742.41,0.0,1484.82,Rabat Hay Riad,2,2025,8
V06284,2024-11-29,Sara Ouardi,BOIS MYSTIQUE,2,619.67,5.0,1239.34,Casablanca Anfa,11,2024,48
V06285,2024-04-18,Mohamed Ouardi,CITRUS BREEZE,2,318.03,0.0,636.06,Casablanca Maarif,4,2024,16
V06286,2024-08-16,Youssef Ouardi,OUD ROYAL,3,690.93,0.0,2072.79,Casablanca Anfa,8,2024,33
V06287,2024-09-04,Fatima Ouardi,ROSE ÉLÉGANCE,1,429.82,0.0,429.82,Agadir Marina,9,2024,36
V06288,2024-02-19,Amal Rachid,BOIS MYSTIQUE,3,611.81,0.0,1835.4299999999998,Rabat Hay Riad,2,2024,8
V06289,2024-12-21,Omar El Amrani,FLORAL INTENSE,1,408.39,5.0,408.39,Agadir Marina,12,2024,51
V06290,2024-09-18,Lina Hassan,JASMIN PURE,5,452.48,0.0,2262.4,Agadir Marina,9,2024,38
V06291,2024-06-13,Fatima Mehdi,SANTAL SUAVE,1,497.32,0.0,497.32,Rabat Hay Riad,6,2024,24
V06292,2025-03-12,Sara Rachid,JASMIN PURE,1,452.97,10.0,452.97,Marrakech Gueliz,3,2025,11
V06293,2024-03-23,Fatima Rachid,CITRUS BREEZE,1,294.58,0.0,294.58,Casablanca Anfa,3,2024,12
V06294,2024-06-04,Nadia Ait Ali,VANILLE INTENSE,1,490.92,0.0,490.92,Casablanca Maarif,6,2024,23
V06295,2025-07-24,Sara Zahra,JASMIN PURE,3,424.57,10.0,1273.71,Casablanca Anfa,7,2025,30
V06296,2024-01-12,Amal Ouardi,AMBER NIGHT,4,708.79,20.0,2835.16,Casablanca Anfa,1,2024,2
V06297,2024-11-26,Imane Khadiri,BOIS MYSTIQUE,1,544.02,0.0,544.02,Rabat Agdal,11,2024,48
V06298,2024-03-26,Mohamed El Amrani,JASMIN PURE,4,385.76,15.0,1543.04,Agadir Marina,3,2024,13
V06299,2025-07-25,Nadia Rachid,VANILLE INTENSE,2,518.63,20.0,1037.26,Marrakech Gueliz,7,2025,30
V06300,2025-04-24,Fatima Ait Ali,OUD ROYAL,5,715.57,15.0,3577.8500000000004,Rabat Hay Riad,4,2025,17
V06301,2025-06-02,Karim Khadiri,FLORAL INTENSE,1,407.93,0.0,407.93,Casablanca Maarif,6,2025,23
V06302,2024-01-11,Lina Rachid,MUSC BLANC,2,361.94,20.0,723.88,Rabat Hay Riad,1,2024,2
V06303,2024-05-17,Lina Hassan,AMBER NIGHT,4,619.46,15.0,2477.84,Agadir Marina,5,2024,20
V06304,2024-11-09,Lina Rachid,JASMIN PURE,2,397.72,15.0,795.44,Casablanca Anfa,11,2024,45
V06305,2025-01-14,Amal Bouziane,BOIS MYSTIQUE,3,604.59,0.0,1813.77,Casablanca Maarif,1,2025,3
V06306,2024-09-03,Omar Benali,OUD ROYAL,1,722.0,15.0,722.0,Tanger Corniche,9,2024,36
V06307,2025-02-19,Nadia Ait Ali,OUD ROYAL,3,805.51,0.0,2416.5299999999997,Rabat Agdal,2,2025,8
V06308,2025-09-29,Omar Zahra,FLORAL INTENSE,2,372.57,5.0,745.14,Tanger Corniche,9,2025,40
V06309,2025-01-05,Sara Mehdi,MUSC BLANC,5,379.62,0.0,1898.1,Tanger Corniche,1,2025,1
V06310,2024-11-23,Lina Zahra,VANILLE INTENSE,2,464.72,5.0,929.44,Marrakech Gueliz,11,2024,47
V06311,2024-05-28,Youssef Bouziane,SANTAL SUAVE,3,582.74,0.0,1748.22,Rabat Hay Riad,5,2024,22
V06312,2025-08-12,Fatima Zahra,CITRUS BREEZE,2,323.31,0.0,646.62,Rabat Agdal,8,2025,33
V06313,2024-08-16,Mohamed Benali,ROSE ÉLÉGANCE,4,468.85,15.0,1875.4,Rabat Hay Riad,8,2024,33
V06314,2024-11-29,Omar Benali,BOIS MYSTIQUE,5,560.48,10.0,2802.4,Casablanca Maarif,11,2024,48
V06315,2025-05-02,Omar Khadiri,JASMIN PURE,4,393.72,15.0,1574.88,Agadir Marina,5,2025,18
V06316,2025-03-27,Lina Ouardi,MUSC BLANC,4,343.77,0.0,1375.08,Rabat Hay Riad,3,2025,13
V06317,2024-06-10,Mohamed Mehdi,AMBER NIGHT,2,663.75,0.0,1327.5,Casablanca Maarif,6,2024,24
V06318,2025-01-11,Mohamed Mehdi,VANILLE INTENSE,2,491.81,5.0,983.62,Casablanca Anfa,1,2025,2
V06319,2024-03-25,Fatima Hassan,FLORAL INTENSE,1,365.08,15.0,365.08,Rabat Agdal,3,2024,13
V06320,2024-05-18,Imane Benali,MUSC BLANC,3,400.29,10.0,1200.8700000000001,Tanger Corniche,5,2024,20
V06321,2025-05-03,Mohamed Rachid,JASMIN PURE,5,436.51,0.0,2182.55,Rabat Agdal,5,2025,18
V06322,2025-05-14,Youssef Bouziane,AMBER NIGHT,5,691.95,0.0,3459.75,Casablanca Maarif,5,2025,20
V06323,2025-06-21,Sara Zahra,MUSC BLANC,5,356.01,20.0,1780.05,Agadir Marina,6,2025,25
V06324,2024-03-18,Lina Khadiri,MUSC BLANC,5,371.67,15.0,1858.3500000000001,Tanger Corniche,3,2024,12
V06325,2025-01-07,Karim Hassan,CITRUS BREEZE,3,339.61,15.0,1018.83,Casablanca Maarif,1,2025,2
V06326,2024-06-11,Mohamed Rachid,VANILLE INTENSE,2,465.32,0.0,930.64,Casablanca Anfa,6,2024,24
V06327,2024-07-29,Amal Rachid,BOIS MYSTIQUE,3,636.0,0.0,1908.0,Agadir Marina,7,2024,31
